task,prompt,answer
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Magneseium
Variants: rs8396, rs7061710, rs2100944, rs7860634, rs1532085, rs9637599, rs2769264, rs662138, rs4072037, rs2287921, rs116843064
",rs4072037
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Magnesium
Variants: rs8051149, rs2160387, rs1883025, rs10087900, rs9635324, rs1805313, rs7227483, rs16942887, rs4846914, rs11144134, rs12785878
",rs11144134
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: N-glycan measurement
Variants: rs1571700, rs1395, rs9527, rs532545, rs7159888, rs2241210, rs603424, rs6804368, rs7883218, rs2235544, rs10882272
",rs7159888
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: D dimer measurement
Variants: rs4921914, rs7385804, rs2414095, rs6048216, rs7130284, rs6804368, rs3757354, rs4680, rs2160860, rs12029080, rs1571700
",rs12029080
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: D dimer measurement
Variants: rs8012, rs4253772, rs6687813, rs34100980, rs12678919, rs7535263, rs1697421, rs646776, rs2270968, rs12288023, rs12916
",rs6687813
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Alpha-Tocopherol
Variants: rs12709013, rs74249229, rs649129, rs116843064, rs17711722, rs7860634, rs2108622, rs4253772, rs4343, rs6975024, rs4949874
",rs2108622
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Docosapentaenoic acid
Variants: rs154657, rs7535263, rs3734398, rs9392556, rs2011069, rs7616006, rs172642, rs2100944, rs2414095, rs7582179, rs4869272
",rs3734398
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Vitamin A
Variants: rs1365505, rs4947534, rs10455872, rs9527, rs2073547, rs248386, rs10882272, rs9844948, rs14399, rs1864729, rs12678919
",rs10882272
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Vitamin A
Variants: rs15676, rs4846914, rs1667255, rs1061808, rs10741657, rs7157785, rs5030062, rs1801222, rs4949874, rs13106975, rs16942887
",rs1667255
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Inosine
Variants: rs560887, rs17145738, rs10741657, rs494562, rs172642, rs8101881, rs2731672, rs2073547, rs17279437, rs7616006, rs12498742
",rs494562
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Testosterone
Variants: rs7809234, rs7700133, rs6564851, rs4921914, rs12150660, rs10830963, rs2970818, rs2540641, rs2011069, rs1801725, rs4949874
",rs12150660
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: L-Alanine / L-Valine
Variants: rs1805313, rs7061710, rs2970818, rs11144134, rs247616, rs17702912, rs1163251, rs2160387, rs234714, rs1395, rs174548
",rs2160387
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: L-Phenylalanine / L-Tyrosine
Variants: rs113612868, rs2270968, rs12678919, rs7582179, rs1471633, rs7651090, rs7157785, rs603424, rs4788815, rs10830963, rs2330809
",rs4788815
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Linoleic acid
Variants: rs2330809, rs2731672, rs4939883, rs6564851, rs646776, rs2229738, rs15676, rs2073547, rs8177240, rs172642, rs2404602
",rs2229738
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: similar to Phosphatidylcholine(18:0/14:0)|Phosphatidylcholine(16:1/18:0)
Variants: rs2769264, rs1005390, rs1697421, rs7529794, rs9637599, rs7535263, rs11591147, rs10455872, rs1061808, rs11119805, rs499974
",rs1061808
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: sphingolipid measurement
Variants: rs3847502, rs1367117, rs6804368, rs56043887, rs13106975, rs12288023, rs838876, rs154657, rs748196, rs116843064, rs2011069
",rs13106975
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Dimethylarsinate
Variants: rs154657, rs12150660, rs12141041, rs1697421, rs2731672, rs4941615, rs14399, rs2270968, rs9527, rs3847502, rs113612868
",rs9527
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Urea
Variants: rs9635324, rs6687813, rs4983559, rs2540641, rs11144134, rs4343, rs7227483, rs6975024, rs3734398, rs1667255, rs6678639
",rs7227483
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: D-Glucose
Variants: rs13375749, rs2686796, rs499974, rs7529794, rs154657, rs1280, rs2160860, rs172642, rs4846914, rs6459467, rs2011069
",rs1280
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: D-Glucose
Variants: rs559555, rs1801133, rs1395, rs247616, rs6831256, rs4869272, rs2270968, rs7651090, rs4788815, rs1571700, rs4939883
",rs7651090
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: D-Glucose
Variants: rs4869272, rs1367117, rs2970818, rs7343008, rs1171614, rs10882272, rs4846914, rs13538, rs1280, rs3780181, rs12916
",rs4869272
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: D-Glucose
Variants: rs9369898, rs6564851, rs7157785, rs1805313, rs2414095, rs1163251, rs17806888, rs7535263, rs6975024, rs6742078, rs2248551
",rs6975024
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: D-Glucose
Variants: rs1800961, rs1801222, rs1805313, rs559555, rs3738934, rs10830963, rs507080, rs4680, rs8012, rs2000999, rs2686796
",rs10830963
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Uric acid
Variants: rs1471633, rs154657, rs2404602, rs2270968, rs507080, rs6678639, rs2241210, rs941206, rs494562, rs7700133, rs2366858
",rs1471633
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Uric acid
Variants: rs12498742, rs12210538, rs7529794, rs4690522, rs12785878, rs10741657, rs3780181, rs10830963, rs559555, rs12029080, rs2160387
",rs12498742
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Uric acid
Variants: rs38855, rs7700133, rs8177240, rs2066938, rs2970818, rs7529794, rs2231142, rs1801725, rs499974, rs2040771, rs9392556
",rs2231142
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Stearic acid
Variants: rs11119805, rs1153858, rs6742078, rs6693388, rs1163251, rs14399, rs1550532, rs2970818, rs10087900, rs2731672, rs6511720
",rs11119805
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Thyroxine
Variants: rs1065852, rs4587594, rs12150660, rs12916, rs2235544, rs1153858, rs2366858, rs2540641, rs28489187, rs12550729, rs4941615
",rs2235544
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Thyroxine
Variants: rs2330809, rs7045138, rs499974, rs8012, rs2241210, rs7860634, rs234714, rs7700133, rs2160860, rs1005390, rs2576452
",rs7045138
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Thyroxine
Variants: rs7159888, rs6687813, rs234714, rs7700133, rs1065852, rs2229738, rs2404602, rs1367117, rs7860634, rs12550729, rs4072037
",rs7860634
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Estradiol
Variants: rs4253311, rs174548, rs2000999, rs494562, rs7582179, rs1153858, rs3734398, rs1864729, rs4941615, rs4949874, rs8177240
",rs1864729
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Copper
Variants: rs1571700, rs1163251, rs10083777, rs10934753, rs74249229, rs4343, rs1005390, rs4939883, rs1801133, rs603424, rs2769264
",rs2769264
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs1471633, rs2366858, rs560887, rs2769264, rs1776029, rs9844948, rs2235544, rs56113850, rs2229738, rs8012, rs4788815
",rs2366858
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Dimethlyglycine
Variants: rs1047891, rs4660306, rs2287623, rs7582179, rs7883218, rs1805313, rs1395, rs13538, rs1570669, rs248386, rs3846710
",rs248386
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: L-Asparagine
Variants: rs6748734, rs10741657, rs4808136, rs2657879, rs4690522, rs2066938, rs10903129, rs748196, rs7157785, rs2011069, rs12498742
",rs4690522
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Orotic acid
Variants: rs6564851, rs6804368, rs6151429, rs2403254, rs3847502, rs11119805, rs4253311, rs4947534, rs2241210, rs9844948, rs113612868
",rs9844948
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Thyroxine
Variants: rs56322409, rs2769264, rs7883218, rs2540641, rs6048216, rs2270968, rs4687717, rs507080, rs12029080, rs2275565, rs10934753
",rs7883218
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Homocysteine
Variants: rs2731672, rs1153858, rs6831256, rs74249229, rs2403254, rs3738934, rs558971, rs1801133, rs4343, rs1801222, rs12029080
",rs1801133
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Homocysteine
Variants: rs499368, rs9635324, rs140348140, rs1801133, rs10087900, rs4921914, rs7385804, rs10083777, rs3017098, rs131794, rs4660306
",rs4660306
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Homocysteine
Variants: rs1074145, rs2275565, rs766420, rs1365505, rs2686796, rs13375749, rs10083777, rs4788815, rs2011069, rs2040771, rs10882272
",rs2275565
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Homocysteine
Variants: rs7529794, rs4503368, rs1395, rs2100944, rs4939883, rs662138, rs6742078, rs6678639, rs2011069, rs12550729, rs9369898
",rs9369898
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Homocysteine
Variants: rs6564851, rs28489187, rs2404602, rs2576452, rs13106975, rs2231142, rs15676, rs1153858, rs7130284, rs2547231, rs1532085
",rs7130284
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Homocysteine
Variants: rs8101881, rs2287623, rs7045138, rs3847502, rs2404602, rs17279437, rs154657, rs2540641, rs8012, rs1471633, rs17702912
",rs154657
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Homo-L-arginine
Variants: rs7157785, rs1883025, rs603424, rs2241210, rs1153858, rs2270968, rs6048216, rs499974, rs2108622, rs13538, rs1395
",rs1153858
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Estradiol
Variants: rs1801133, rs2686796, rs1280, rs1153858, rs12141041, rs1571700, rs2414095, rs2235544, rs1030420, rs2731672, rs2066938
",rs2414095
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Calcium
Variants: rs7535263, rs1550532, rs2160860, rs1395, rs1365505, rs247616, rs6748734, rs2248551, rs662138, rs2160387, rs56043887
",rs1550532
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Calcium
Variants: rs12145743, rs2970818, rs1280, rs8012, rs14399, rs10741657, rs4690522, rs7343008, rs1801725, rs7582179, rs4941615
",rs1801725
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Calcium
Variants: rs6831256, rs3734398, rs12150660, rs1005390, rs8177240, rs13538, rs17711722, rs558971, rs7809234, rs7542172, rs12678919
",rs17711722
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Calcium
Variants: rs12916, rs131794, rs10934753, rs11119805, rs1171614, rs6748734, rs4939883, rs1800562, rs1805313, rs1570669, rs1532085
",rs1570669
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Cholesterol
Variants: rs2110073, rs7542172, rs2366858, rs4690522, rs1163251, rs1805313, rs558971, rs646776, rs7860634, rs2404602, rs7616006
",rs558971
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Cholesterol
Variants: rs38855, rs1667255, rs3017098, rs1800562, rs4253772, rs7860634, rs2000999, rs2287623, rs6048216, rs2231142, rs6564851
",rs2287623
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Cholesterol
Variants: rs4253311, rs2270968, rs1153858, rs766420, rs174548, rs131794, rs38855, rs7616006, rs2282679, rs507080, rs649129
",rs7616006
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Cholesterol
Variants: rs10490626, rs10455872, rs1718309, rs2160860, rs10903129, rs2275565, rs2282679, rs16942887, rs2366858, rs2235544, rs4869272
",rs10455872
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Cholesterol
Variants: rs113612868, rs11119805, rs17279437, rs34100980, rs7343008, rs4808136, rs7651090, rs3780181, rs1030420, rs1061808, rs12288023
",rs3780181
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: Cholesterol
Variants: rs4503368, rs4253772, rs1801133, rs17145738, rs2231142, rs248386, rs5030062, rs2073547, rs17134585, rs1801725, rs17711722
",rs4253772
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs10903129, rs2270968, rs2287623, rs1395, rs9296404, rs941206, rs12145743, rs2235544, rs1800562, rs4808136, rs7159888
",rs12145743
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs662138, rs4846914, rs272889, rs750472, rs17134585, rs4253311, rs4949874, rs2108622, rs1171614, rs4921914, rs11144134
",rs4846914
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs10087900, rs2657879, rs1864729, rs2231142, rs9635324, rs17711722, rs558971, rs1280, rs9392556, rs3734398, rs1030420
",rs10087900
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs13538, rs2287623, rs56113850, rs1800961, rs7616006, rs1883025, rs2011069, rs532545, rs11119805, rs1367117, rs1047891
",rs1883025
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs2547231, rs12210538, rs1047891, rs1532085, rs3847502, rs12916, rs9635324, rs6831256, rs2011069, rs4846914, rs2270968
",rs3847502
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs11144134, rs1471633, rs2731672, rs8101881, rs558971, rs499974, rs6511720, rs2954022, rs38855, rs1395, rs2275565
",rs499974
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs174548, rs272889, rs9392556, rs17279437, rs1697421, rs2241210, rs17806888, rs649129, rs494562, rs9369898, rs2160387
",rs2241210
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs6742078, rs1805313, rs6564851, rs838876, rs140348140, rs6459467, rs5030062, rs2235544, rs4846914, rs1030420, rs12210538
",rs838876
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs9392556, rs1047891, rs8101881, rs234714, rs2160387, rs1074145, rs6975024, rs1471633, rs4983559, rs2366858, rs2547231
",rs4983559
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs1532085, rs4814176, rs6459467, rs499368, rs2287623, rs507080, rs7130284, rs7860634, rs1864729, rs2275565, rs3734398
",rs1532085
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs10087900, rs3738934, rs17279437, rs174548, rs4072037, rs4814176, rs7651090, rs15676, rs2066938, rs247616, rs131794
",rs247616
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs7130284, rs17702912, rs4503368, rs2275565, rs4788815, rs6073958, rs1570669, rs16942887, rs1074145, rs2414095, rs1776029
",rs16942887
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs10741657, rs7860634, rs2231142, rs14399, rs7130284, rs113612868, rs6048216, rs6975024, rs12498742, rs2330809, rs4687717
",rs113612868
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs662138, rs1171614, rs17702912, rs7582179, rs1864729, rs140348140, rs1395, rs4939883, rs3780181, rs2160860, rs4949874
",rs4939883
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: high density lipoprotein cholesterol measurement
Variants: rs74249229, rs6678639, rs7385804, rs3738934, rs649129, rs6459467, rs12141041, rs1800961, rs10491431, rs131794, rs748196
",rs1800961
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: low density lipoprotein cholesterol measurement
Variants: rs4921914, rs10903129, rs2270968, rs2404602, rs2547231, rs4814176, rs2108622, rs10455872, rs13106975, rs8051149, rs1171614
",rs10903129
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: low density lipoprotein cholesterol measurement
Variants: rs11591147, rs7343008, rs4814176, rs113612868, rs7809234, rs17134585, rs746872, rs56043887, rs1074145, rs1471633, rs2366858
",rs11591147
gwas_variant_prioritization,"Your task is to identify the most promising variant associated wtih a given GWAS phenotype for futher examination.
From the list, prioritize the top associated variant (matching one of the given variant).
GWAS phenotype: low density lipoprotein cholesterol measurement
Variants: rs1171614, rs1571700, rs646776, rs174548, rs56043887, rs13538, rs3734398, rs1805313, rs13122250, rs1800961, rs1395
",rs646776
